D:\Train\testSampleNeg\neg107.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1070.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1071.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1072.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1073.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1074.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1075.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1076.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1077.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1078.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1079.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg108.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1080.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1081.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1082.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1083.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1084.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1085.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1086.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1087.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1088.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1089.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg109.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1090.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1091.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1092.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1093.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1094.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1095.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1096.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1097.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1098.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1099.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg11.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg110.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1100.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1101.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1102.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1103.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1104.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1105.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1106.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1107.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1108.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1109.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg111.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1110.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1111.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1112.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1113.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1114.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1115.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1116.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1117.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1118.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1119.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg112.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1120.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1121.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1122.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1123.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1124.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1125.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1126.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1127.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1128.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1129.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg113.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1130.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1131.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1132.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1133.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1134.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1135.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1136.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1137.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1138.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1139.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg114.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1140.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1141.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1142.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1143.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1144.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1145.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1146.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1147.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1148.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1149.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg115.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1150.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1151.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1152.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1153.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1154.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1155.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1156.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1157.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1158.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1159.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg116.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1160.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1161.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1162.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1163.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1164.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1165.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1166.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1167.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1168.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1169.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg117.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1170.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1171.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1172.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1173.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1174.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1175.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1176.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1177.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1178.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1179.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg118.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1180.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1181.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1182.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1183.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1184.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1185.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1186.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1187.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1188.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1189.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg119.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1190.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1191.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1192.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1193.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1194.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1195.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1196.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1197.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1198.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1199.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg12.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg120.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1200.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1201.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1202.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1203.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1204.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1205.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1206.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1207.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1208.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1209.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg121.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1210.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1211.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1212.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1213.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1214.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1215.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1216.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1217.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1218.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1219.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg122.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1220.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1221.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1222.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1223.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1224.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1225.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1226.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1227.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1228.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1229.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg123.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1230.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1231.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1232.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1233.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1234.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1235.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1236.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1237.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1238.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1239.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg124.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1240.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1241.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1242.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1243.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1244.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1245.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1246.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1247.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1248.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1249.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg125.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1250.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1251.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1252.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1253.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1254.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1255.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1256.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1257.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1258.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1259.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg126.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1260.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1261.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1262.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1263.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1264.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1265.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1266.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1267.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1268.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1269.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg127.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1270.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1271.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1272.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1273.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1274.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1275.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1276.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1277.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1278.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1279.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg128.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1280.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1281.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1282.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1283.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1284.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1285.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1286.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1287.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1288.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1289.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg129.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1290.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1291.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1292.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1293.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1294.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1295.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1296.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1297.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1298.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1299.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg13.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg130.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1300.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1301.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1302.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1303.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1304.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1305.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1306.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1307.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1308.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1309.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg131.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1310.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1311.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1312.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1313.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1314.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1315.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1316.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1317.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1318.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1319.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg132.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1320.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1321.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1322.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1323.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1324.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1325.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1326.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1327.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1328.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1329.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg133.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1330.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1331.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1332.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1333.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1334.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1335.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1336.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1337.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1338.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1339.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg134.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1340.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1341.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1342.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1343.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1344.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1345.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1346.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1347.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1348.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1349.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg135.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1350.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1351.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1352.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1353.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1354.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1355.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1356.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1357.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1358.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1359.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg136.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1360.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1361.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1362.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1363.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1364.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1365.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1366.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1367.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1368.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1369.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg137.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1370.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1371.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1372.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1373.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1374.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1375.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1376.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1377.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1378.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1379.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg138.jpg 1 0 0 64 64
D:\Train\testSampleNeg\neg1380.jpg 1 0 0 64 64
